product>>brand,product>>category,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
Ann Taylor,View All,USD,2017-12-05T18:50:02.969Z,"From the feminine tie waist to the fluid fit, this breezy linen-infused pair is a wardrobe essential. Front zip with double hook-and-bar closure. Belt loops. Self tie sash. Front pleats. Front off-seam pockets. Back welt pockets. 4” inseam.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143748|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143748|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143746|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143746|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143747|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143747,Chambray Fluid Tie Waist Shorts,59,454222,https://www.anntaylor.com/chambray-fluid-tie-waist-shorts/454222,Authentic Dark Indigo Wash
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:07.191Z,"Cut with a sleek split neck, our chambray peplum is all about the pretty details. Split neck. Short sleeves. Shirred peplum hem. Hidden back zipper. 25&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143745|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143745|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143744|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143744,Chambray Peplum Top,69.5,453415,https://www.anntaylor.com/chambray-peplum-top/453415,Authentic Dark Indigo Wash
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:11.250Z,"Intricately embroidered in a softly shirred silhouette, our crisp poplin shell exudes effortless pretty. Split neck. Sleeveless with ruffle armholes. Lined front and back yoke with shirring beneath. 25 1/4&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1153792|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1153792|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143750|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143750|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1158576|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1158576|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1153791|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1153791|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143749|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1143749|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1158575|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1158575,Embroidered Poplin Shell,69.5,454277,https://www.anntaylor.com/embroidered-poplin-shell/454277,Black|Baja Rose|Frosted Indigo
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:15.834Z,"Our smooth ponte top features flowing angel sleeves, for an effortless look that pairs with just about everything. V-neck. Short sleeves. 25&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1141829|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1141829|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132636|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132636|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1141830|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1141830|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133618|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1133618,Angel Sleeve Top,49.5,455128,https://www.anntaylor.com/angel-sleeve-top/455128,Black|Baja Rose|Frosted Indigo
Ann Taylor,All Shoes,USD,2017-12-05T18:50:20.289Z,"Loafer and mule rolled in one, these tassel-topped suede slides put your best foot forward. Round toe. Padded footbed for complete comfort. 1/2&#034; heel.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1109482|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1109482|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1110624|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1110624|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112393|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112393|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112394|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112394|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1113019|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1113019|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112395|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112395,Alesia Suede Tassel Loafer Slides,118,452819,https://www.anntaylor.com/alesia-suede-tassel-loafer-slides/452819,Lava Red|Brown Toffee
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:25.811Z,Ribbon-ruched sleeves put a sweet spin on this refined jersey top. Jewel neck. Short raglan sleeves with drawstring ties. 25&#034; long.,https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132633|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132633|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132635|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132635|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132634|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132634,Ribbon Ruched Top,49.5,454847,https://www.anntaylor.com/ribbon-ruched-top/454847,Pink Sea Shell|Ivory White
Ann Taylor,View All,USD,2017-12-05T18:50:29.904Z,"Relaxed enough for uptown. Sleek enough for downtown. In texturally refined cotton, this essential pair has a touch of stretch for an endlessly flattering fit. Contoured waistband. Front zip with hook-and-bar closure. Front off-seam pockets. Welt coin pocket with pearlized button closure. Back besom pockets. 4 1/2” inseam.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142355|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142355|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142352|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142352|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142353|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142353|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142354|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1142354,Pearlized Button City Shorts,59,456882,https://www.anntaylor.com/pearlized-button-city-shorts/456882,Winter White
Ann Taylor,View All,USD,2017-12-05T18:50:34.550Z,"Finished with refined bobble trim, our crepe pleated shorts are a cut above the rest. Elastic grosgrain waistband. Hidden side zipper with hook-and-eye closure. Front pleats. Front off-seam pockets. Back welt pockets. 4&#034; inseam.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135687|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135687|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135686|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1135686|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137168|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1137168,Crepe Pleated Shorts,59,454230,https://www.anntaylor.com/crepe-pleated-shorts/454230,Jubilee
Ann Taylor,All Shoes,USD,2017-12-05T18:50:38.920Z,"Lead the charge with these sleek haircalf sandals, stylishly spotted in a bold leopard print. Open toe. Padded footbed for complete comfort. Covered 3 1/2&#034; heel.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1109481|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1109481|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112391|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112391|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112392|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1112392,Jeanette Leopard Print Haircalf Heeled Sandals,138,452818,https://www.anntaylor.com/jeanette-leopard-print-haircalf-heeled-sandals/452818,Brown Multi
Ann Taylor,Tops + Blouses,USD,2017-12-05T18:50:43.152Z,"Tied at the neck or styled free and loose, our striped blouse is the perfect desk-to-destination style for the holiday season. Split neck with collar and self ties. Long sleeves with button closure. Back slit with button closure. Shirttail hem. 26 3/4&#034; long.",https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132583|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132583|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132584|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132584|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132235|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132235|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132237|https://richmedia.channeladvisor.com/ImageDelivery/imageService?profileId=52000652&id=1132237,Tie Neck Blouse,79.5,443096,https://www.anntaylor.com/tie-neck-blouse/443096,Essential Evergreen|Ivory White
