product>>brand,product>>categories,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url
Jordan,Men's|Shoes|Basketball|Casual,USD,2018-01-14T20:55:33.528Z,Premium style delivered by the shoe MJ wore as he captured his sixth championship.,http://images.footlocker.com/is/image/EBFL2/14571705_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a7_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a8_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/96298023_fr_jordan_sc7?wid=1000,Jordan Retro 13 - Men's,189.99,14571705,https://www.footlocker.com/product/model:150073/sku:14571705/jordan-retro-13-mens/gold/brown/
Jordan,Men's|Shoes|Basketball|Casual,USD,2018-01-14T20:55:43.056Z,"The Jordan Retro 1 offers you the old-school Jordan look you've always coveted and the world-class style you've come to expect. The original AJ 1 started a footwear revolution that continues to this day. Simply put, it was the shoe that started it all. Though it debuted decades ago, sneakerheads and basketball fans alike are just as passionate and excited by Jordan Retro 1 releases today as they were when they first released.",http://images.footlocker.com/is/image/EBFL2/A7474001_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/A7474001_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/A7474001_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/A7474001_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/A7474001_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997555_a7_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997880_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997880_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997880_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997880_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997880_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997880_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/5997455_a7_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088710_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088710_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088710_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088710_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088710_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088031_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088031_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088031_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088031_a4_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088031_a5_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088103_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088103_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088103_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088103_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088103_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088114_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088114_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088114_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088114_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088022_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088007_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088007_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088007_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088007_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088007_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088002_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088002_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088002_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088002_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/55088002_bo_sc7?wid=1000,Jordan Retro 1 High OG - Men's,174.99,5997555,https://www.footlocker.com/product/model:190074/sku:A7474001/jordan-retro-1-high-og-mens/
Nike,Men's|Shoes|Running|Casual,USD,2018-01-14T20:55:57.027Z,"The men’s Nike Air Huarache is the epitome of eye-catching style, designed by Tinker Hatfield himself. Its neoprene inner sleeve hugs your foot in all of the right places, providing you with the support you need. The textile and leather upper adds the perfect finish to this streetwear staple. Phylon™ foam in the midsole and Air-Sole® units under the heel and forefoot offer you undeniable comfort with each step you take. This fresh sneaker is finished off with a rubber outsole in a waffle pattern for premium traction and exceptional durability. This kick is dressed to impress, so are you ready to turn some heads?",http://images.footlocker.com/is/image/EBFL2/04830402_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/04830402_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429610_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429610_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429610_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429610_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429610_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429419_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429419_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429419_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429419_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429419_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429120_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429120_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429120_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429120_a4_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429120_a5_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/H9710002_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/H9710002_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/H9710002_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/H9710002_a4_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/H9710002_a5_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429417_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429417_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429042_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429042_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429042_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429042_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429042_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429607_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429607_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429607_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429607_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429607_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429418_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429418_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429418_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429418_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429418_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429309_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429309_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429201_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429201_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429201_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429201_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429201_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429306_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429306_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429306_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429306_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429306_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429606_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429606_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429606_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429606_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429606_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429040_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429040_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429040_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429040_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429040_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429416_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429416_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429416_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429416_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429416_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429605_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429605_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429605_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429605_a4_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429605_a5_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429037_a1_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429037_a2_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429037_a3_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429037_a4_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429037_a5_sc7_rs?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429039_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429039_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429039_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429039_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429039_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429308_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429308_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429308_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429308_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429308_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429109_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429109_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429109_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429109_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429109_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429041_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429041_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429041_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429041_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429041_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429604_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429604_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429604_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429604_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429604_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429413_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429413_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429413_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429413_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429413_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429036_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429200_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429200_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429200_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429200_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429200_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429412_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429412_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429033_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429033_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429106_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429106_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/52628400_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/52628400_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/52628400_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/52628400_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/52628400_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429104_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429104_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429407_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429407_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429407_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429407_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429407_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429028_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429028_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429028_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429028_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429028_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429603_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429603_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429024_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429024_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429444_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429444_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429444_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429660_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429440_fr_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429440_a1_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429440_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429440_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429440_bo_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429111_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429111_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429003_fr_nike_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429003_a1_nike_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429003_a2_nike_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429003_a3_nike_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/18429003_bo_nike_sc7?wid=1000,Nike Air Huarache - Men's,120,04830402,https://www.footlocker.com/product/model:217322/sku:18429003/nike-air-huarache-mens/grey/black/
Jordan,Men's|Shoes|Basketball|Casual,USD,2018-01-14T20:56:43.690Z,Premium style delivered by the shoe MJ wore as he captured his sixth championship.,http://images.footlocker.com/is/image/EBFL2/14571705_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571705_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571042_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571103_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a6_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a7_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571004_a8_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571122_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_fr_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/14571011_bo_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/96298023_fr_jordan_sc7?wid=1000,Jordan Retro 13 - Men's,189.99,14571705,https://www.footlocker.com/product/model:150073/sku:14571042/jordan-retro-13-mens/black/green/
Jordan,Men's|Shoes|Basketball|Casual,USD,2018-01-14T20:56:48.748Z,"A new spin on a classic. The iconic Air Jordan 1 gets outfitted with a full Flyknit construction for a modern, lightweight look that's full of comfort, stretch, support, and ventilation. Combining the same old school look of the AJ 1 with updated technology, this modernized version of a classic kick is a can't-miss for Jumpman fans.",http://images.footlocker.com/is/image/EBFL2/19704003_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704003_a2_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704003_a3_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704003_a4_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704003_a5_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704025_a1_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704025_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704025_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704025_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704025_a5_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704006_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704006%20a2%20ven%20sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704006%20a3%20ven%20sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704006%20a4%20ven%20sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704006%20a5%20ven%20sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704006%20a6%20ven%20sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704001_fr_badge?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704001_a2_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704001_a3_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704001_a4_ven_sc7?wid=1000|http://images.footlocker.com/is/image/EBFL2/19704001_a5_ven_sc7?wid=1000,Jordan Retro 1 High Flyknit - Men's,179.99,19704025,https://www.footlocker.com/product/model:279610/sku:19704003/jordan-retro-1-high-flyknit-mens/
