product>>brand,product>>categories,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
Hermes,Women's Resort 2018|Ready-to-wear|Women,USD,2018-01-19T00:33:17.560Z,"Hermes one-piece swimsuit in plain jersey (62% polyamide, 38% elastane)",https://assets.hermes.com/is/image/hermesproduct/mojo-swimsuit--823702DD5H-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/mojo-swimsuit--823702DD5H-worn-3-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/mojo-swimsuit--823702DD5H-worn-4-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/mojo-swimsuit--823702DD5H-worn-5-50-0-1680-1680.jpg,Mojo swimsuit,490,H823702DD5H36,https://www.hermes.com/us/en/product/mojo-swimsuit-H823702DD5H36/,bleu noir|rose géranium
Hermes,Women's Resort 2018|Ready-to-wear|Women|Beach and sport,USD,2018-01-19T00:33:23.364Z,Hermes beach tunic in cotton batiste (100% cotton),https://assets.hermes.com/is/image/hermesproduct/beach-tunic--823510DN5H-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/beach-tunic--823510DN5H-worn-3-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/beach-tunic--823510DN5H-worn-4-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/beach-tunic--823510DN5H-worn-5-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/beach-tunic--823510DN5H-worn-6-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/beach-tunic--823510DN5H-worn-7-50-0-1680-1680.jpg,Beach tunic,1050,H823510DN5H36,https://www.hermes.com/us/en/product/beach-tunic-H823510DN5H36/,bleu noir
Hermes,Women's Resort 2018|Ready-to-wear|Women|Beach and sport,USD,2018-01-19T00:33:25.923Z,"Hermes tunic in cotton in ""Festival"" print (100% cotton)",https://assets.hermes.com/is/image/hermesproduct/festival-tunic--823508DCL8-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/festival-tunic--823508DCL8-worn-3-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/festival-tunic--823508DCL8-worn-4-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/festival-tunic--823508DCL8-worn-5-50-0-1680-1680.jpg,"""Festival"" tunic",1250,H823508DCL800,https://www.hermes.com/us/en/product/festival-tunic-H823508DCL800/,rouge vermillon
Hermes,Women's Resort 2018|Ready-to-wear|Women|Beach and sport,USD,2018-01-19T00:33:28.496Z,"Hermes pareo in cotton in ""Robe du Soir"" print (100% cotton)",https://assets.hermes.com/is/image/hermesproduct/robe-du-soir-pareo--823300DYL8-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/robe-du-soir-pareo--823300DYL8-worn-3-50-0-1680-1680.jpg,"""Robe du Soir"" pareo",560,H823300DYL800,https://www.hermes.com/us/en/product/robe-du-soir-pareo-H823300DYL800/,marine|rouge vermillon
Hermes,Women's Resort 2018|Ready-to-wear|Women|Beach and sport,USD,2018-01-19T00:33:33.566Z,"Hermes pareo in cotton in ""Robe du Soir"" print (100% cotton)",https://assets.hermes.com/is/image/hermesproduct/robe-du-soir-pareo--823300DYI2-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/robe-du-soir-pareo--823300DYI2-worn-3-50-0-1680-1680.jpg,"""Robe du Soir"" pareo",560,H823300DYI200,https://www.hermes.com/us/en/product/robe-du-soir-pareo-H823300DYI200/,marine|rouge vermillon
Hermes,Women's Resort 2018|Ready-to-wear|Women|Beach and sport,USD,2018-01-19T00:33:36.120Z,"Hermes pareo in cotton in ""Festival"" print (100% cotton)",https://assets.hermes.com/is/image/hermesproduct/festival-pareo--823300DCL8-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/festival-pareo--823300DCL8-worn-3-50-0-1680-1680.jpg,"""Festival"" pareo",560,H823300DCL800,https://www.hermes.com/us/en/product/festival-pareo-H823300DCL800/,rouge vermillon
Hermes,Women's Pre-fall 2017|Ready-to-wear|Women,USD,2018-01-19T00:33:38.694Z,"Hermes long sleeve shirt in ""Fouets et Badines"" printed silk with ascot collar (100% silk)",https://assets.hermes.com/is/image/hermesproduct/ascot-collar-shirt--790617DOT7-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/ascot-collar-shirt--790617DOT7-worn-3-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/ascot-collar-shirt--790617DOT7-worn-4-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/ascot-collar-shirt--790617DOT7-worn-5-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/ascot-collar-shirt--790617DOT7-worn-6-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/ascot-collar-shirt--790617DOT7-worn-7-50-0-1680-1680.jpg,Ascot collar shirt,3325,H790617DOT734,https://www.hermes.com/us/en/product/ascot-collar-shirt-H790617DOT734/,bleu saphir
Hermes,Women's Pre-fall 2017|Ready-to-wear|Women,USD,2018-01-19T00:33:41.324Z,"Hermes twillaine wrap skirt in ""Fouets et Badines"" printed silk twill (100% silk) and knit wool (100% wool)",https://assets.hermes.com/is/image/hermesproduct/twillaine-wrap-skirt--792836DOT7-worn-2-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/twillaine-wrap-skirt--792836DOT7-worn-3-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/twillaine-wrap-skirt--792836DOT7-worn-4-50-0-1680-1680.jpg|https://assets.hermes.com/is/image/hermesproduct/twillaine-wrap-skirt--792836DOT7-worn-5-50-0-1680-1680.jpg,Twillaine wrap skirt,3325,H792836DOT736,https://www.hermes.com/us/en/product/twillaine-wrap-skirt-H792836DOT736/,bleu saphir
