product>>brand,product>>category,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:42.456Z,Sleeveless black mini dress in light wool silk with peplum draped detail and invisible zipper on center back.,https://cdn.yoox.biz/items/34/34745028db_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745028db_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745028db_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745028db_18_g_e.jpg,Draped Mini Dress,1374,479666QJJ091000,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34745028db.html,BLACK
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:45.568Z,Black mini fluted dress in metallic armor knit. Sweetheart neckline and fitted waist.,https://cdn.yoox.biz/items/34/34745037xj_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745037xj_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745037xj_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745037xj_18_g_e.jpg,Mini Knit Dress,1139,484633Q1WGH1116,http://www.alexandermcqueen.com/us/alexandermcqueen/mid-length-dress_cod34745037xj.html,BLACK
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:48.455Z,Black knitted flared mini dress with round neck. A-line shaped volume skirt. Jacquard-embossed effect hem with a zig-zag finishing.,https://cdn.yoox.biz/items/34/34685903ri_18_g_f.jpg|https://cdn.yoox.biz/items/34/34685903ri_18_g_r.jpg|https://cdn.yoox.biz/items/34/34685903ri_18_g_d.jpg|https://cdn.yoox.biz/items/34/34685903ri_18_g_e.jpg|https://cdn.yoox.biz/items/34/34685903ri_18_g_a.jpg,Knitted Flared Dress,1374,344896Q1RJQ1000,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34685903ri.html,BLACK|Red/Poppy|WHITE
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:51.373Z,White knitted flared mini dress with round neck. A-line shaped volume skirt. Jacquard-embossed effect hem with a zig-zag finishing.,https://cdn.yoox.biz/items/34/34685904bp_18_g_f.jpg|https://cdn.yoox.biz/items/34/34685904bp_18_g_r.jpg|https://cdn.yoox.biz/items/34/34685904bp_18_g_d.jpg|https://cdn.yoox.biz/items/34/34685904bp_18_g_e.jpg|https://cdn.yoox.biz/items/34/34685904bp_18_g_a.jpg,Knitted Flared Dress,1374,344896Q1RJQ9000,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34685904bp.html,WHITE|BLACK|Red/Poppy
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:54.306Z,Poppy red knitted flared mini dress with round neck. A-line shaped volume skirt.Jacquard-embossed effect hem with a zig-zag finishing.,https://cdn.yoox.biz/items/34/34710165cp_18_g_f.jpg|https://cdn.yoox.biz/items/34/34710165cp_18_g_r.jpg|https://cdn.yoox.biz/items/34/34710165cp_18_g_d.jpg|https://cdn.yoox.biz/items/34/34710165cp_18_g_e.jpg|https://cdn.yoox.biz/items/34/34710165cp_18_g_a.jpg,Knitted Flared Dress,1374,344896Q1RJQ6503,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34710165cp.html,Red/Poppy|BLACK|WHITE
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:57.083Z,Off-the-shoulder fluted midi dress in contrast-colored lace jacquard. Fully fashioned scalloped edges on hem.,https://cdn.yoox.biz/items/34/34712448fs_18_g_f.jpg|https://cdn.yoox.biz/items/34/34712448fs_18_g_r.jpg|https://cdn.yoox.biz/items/34/34712448fs_18_g_d.jpg|https://cdn.yoox.biz/items/34/34712448fs_18_g_e.jpg|https://cdn.yoox.biz/items/34/34712448fs_18_g_a.jpg,Off-the-Shoulder Jacquard Lace Dress,1299,471300Q1WDX1001,http://www.alexandermcqueen.com/us/alexandermcqueen/long-dress_cod34712448fs.html,BLACK
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:26:59.999Z,"Sleeveless, knee-length paneled dress in light wool silk. Fitted waist with invisible zipper on center back.",https://cdn.yoox.biz/items/34/34745027vl_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745027vl_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745027vl_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745027vl_18_g_e.jpg,V-Neck Silk Dress,1374,477789QJJ093350,http://www.alexandermcqueen.com/us/alexandermcqueen/mid-length-dress_cod34745027vl.html,LEAF GREEN
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:02.863Z,Poplin mini dress with gathered detail on sleeves and neckline. Tie detail on cuffs and waist with concealed button fastening on center front.,https://cdn.yoox.biz/items/34/34745042qw_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745042qw_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745042qw_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745042qw_18_g_e.jpg,Poplin Mini Dress,1979,484744QJA259000,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34745042qw.html,WHITE
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:05.209Z,Long sleeved mini over dress with an all-over Wild Iris print. Scarf detail on neckline with button fastening on center front.,https://cdn.yoox.biz/items/34/34745034nm_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745034nm_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745034nm_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745034nm_18_g_e.jpg|https://cdn.yoox.biz/items/34/34745034nm_18_g_a.jpg,Wild Iris Bow Detail Mini Dress,1604,483656QJC049160,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34745034nm.html,Ivory/Multicolour
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:08.127Z,Paneled sleeveless mini dress with hand-appliquéd Magical Map embroidery motifs. Featuring raw frayed edges and a decorative waist belt with a single button on center front. Invisible zipper fastening on center back.,https://cdn.yoox.biz/items/34/34767068rd_18_g_f.jpg|https://cdn.yoox.biz/items/34/34767068rd_18_g_r.jpg|https://cdn.yoox.biz/items/34/34767068rd_18_g_d.jpg|https://cdn.yoox.biz/items/34/34767068rd_18_g_e.jpg|https://cdn.yoox.biz/items/34/34767068rd_18_g_a.jpg,Embroidered Mini Denim Dress,2669,491186QJM124212,http://www.alexandermcqueen.com/us/alexandermcqueen/mini-dress_cod34767068rd.html,DENIM
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:11.070Z,Sleeveless evening dress in silk with medieval jeweled embroidered halter neck. Fitted with cut-out detail and invisible zipper on center back.,https://cdn.yoox.biz/items/34/34745031tn_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745031tn_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745031tn_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745031tn_18_g_e.jpg,Embroidered Halter Neck Evening Dress,3059,481996QJB031000,http://www.alexandermcqueen.com/us/alexandermcqueen/long-dress_cod34745031tn.html,BLACK|HOT PINK
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:14.020Z,Sleeveless evening dress in silk with medieval jeweled embroidered halter neck. Fitted with cut-out detail and invisible zipper on center back.,https://cdn.yoox.biz/items/34/34745032fo_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745032fo_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745032fo_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745032fo_18_g_e.jpg|https://cdn.yoox.biz/items/34/34745032fo_18_g_a.jpg,Embroidered Halter Neck Evening Dress,3059,481996QJB035610,http://www.alexandermcqueen.com/us/alexandermcqueen/long-dress_cod34745032fo.html,HOT PINK|BLACK
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:16.917Z,Sleeveless jumpsuit in silk with drape detail on shoulder. Fitted waist with satin belt detail. Invisible zipper on center back.,https://cdn.yoox.biz/items/34/34745033hg_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745033hg_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745033hg_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745033hg_18_g_e.jpg|https://cdn.yoox.biz/items/34/34745033hg_18_g_a.jpg,Scarf Draped Jumpsuit,1199,482019QJE641000,http://www.alexandermcqueen.com/us/alexandermcqueen/long-dress_cod34745033hg.html,BLACK
Alexander McQueen,Shop by|Sale,USD,2017-12-05T17:27:19.718Z,"Halter neck evening dress in silk, featuring drape detail on shoulder and fitted waist. Invisible zipper on center back.",https://cdn.yoox.biz/items/34/34745043hp_18_g_f.jpg|https://cdn.yoox.biz/items/34/34745043hp_18_g_r.jpg|https://cdn.yoox.biz/items/34/34745043hp_18_g_d.jpg|https://cdn.yoox.biz/items/34/34745043hp_18_g_e.jpg|https://cdn.yoox.biz/items/34/34745043hp_18_g_a.jpg,Draped Halter Neck Evening Dress,1799,486639QJE646510,http://www.alexandermcqueen.com/us/alexandermcqueen/long-dress_cod34745043hp.html,RED
