product>>brand,product>>category,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:24:57.318Z,"Stripe Pajama-Style Shirt with Piping, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/388/402/cn14388402.jpg|http://bananarepublic.gap.com/webcontent/0014/556/204/cn14556204.jpg|http://bananarepublic.gap.com/webcontent/0014/556/192/cn14556192.jpg|http://bananarepublic.gap.com/webcontent/0014/388/402/cn14388402.jpg|http://bananarepublic.gap.com/webcontent/0014/556/204/cn14556204.jpg|http://bananarepublic.gap.com/webcontent/0014/556/192/cn14556192.jpg,Stripe Pajama-Style Shirt with Piping,88,887053,http://bananarepublic.gap.com/browse/product.do?pid=887053&cid=48422,Navy|Navy
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:24:58.030Z,"Pajama-Style Shirt with Piping, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/388/364/cn14388364.jpg|http://bananarepublic.gap.com/webcontent/0014/562/577/cn14562577.jpg|http://bananarepublic.gap.com/webcontent/0014/562/543/cn14562543.jpg|http://bananarepublic.gap.com/webcontent/0014/388/364/cn14388364.jpg|http://bananarepublic.gap.com/webcontent/0014/562/577/cn14562577.jpg|http://bananarepublic.gap.com/webcontent/0014/562/543/cn14562543.jpg,Pajama-Style Shirt with Piping,88,887055,http://bananarepublic.gap.com/browse/product.do?pid=887055&cid=48422,Navy|Navy
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:24:58.822Z,"Bow-Sleeve Couture Tee, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/535/199/cn14535199.jpg|http://bananarepublic.gap.com/webcontent/0014/535/206/cn14535206.jpg|http://bananarepublic.gap.com/webcontent/0014/535/211/cn14535211.jpg,Bow-Sleeve Couture Tee,39.5,165943,http://bananarepublic.gap.com/browse/product.do?pid=165943&cid=48422,White
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:24:59.659Z,"Bell-Sleeve Couture Tee, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/400/565/cn14400565.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg|http://bananarepublic.gap.com/webcontent/0014/556/202/cn14556202.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg|http://bananarepublic.gap.com/webcontent/0014/509/056/cn14509056.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg,Bell-Sleeve Couture Tee,39.5,176507,http://bananarepublic.gap.com/browse/product.do?pid=176507&cid=48422,White|Navy|Black
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:24:59.976Z,"Bell-Sleeve Couture Tee, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/400/565/cn14400565.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg|http://bananarepublic.gap.com/webcontent/0014/556/202/cn14556202.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg|http://bananarepublic.gap.com/webcontent/0014/509/056/cn14509056.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg,Bell-Sleeve Couture Tee,39.5,176507,http://bananarepublic.gap.com/browse/product.do?pid=176507&cid=48422,White|Navy|Black
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:00.249Z,"Bell-Sleeve Couture Tee, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/400/565/cn14400565.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg|http://bananarepublic.gap.com/webcontent/0014/556/202/cn14556202.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg|http://bananarepublic.gap.com/webcontent/0014/509/056/cn14509056.jpg|http://bananarepublic.gap.com/webcontent/0014/556/258/cn14556258.jpg|http://bananarepublic.gap.com/webcontent/0014/556/253/cn14556253.jpg,Bell-Sleeve Couture Tee,39.5,176507,http://bananarepublic.gap.com/browse/product.do?pid=176507&cid=48422,White|Navy|Black
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:00.988Z,"Embroidered Supima® Cotton Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/309/163/cn14309163.jpg|http://bananarepublic.gap.com/webcontent/0014/516/155/cn14516155.jpg|http://bananarepublic.gap.com/webcontent/0014/516/150/cn14516150.jpg|http://bananarepublic.gap.com/webcontent/0014/309/133/cn14309133.jpg|http://bananarepublic.gap.com/webcontent/0014/516/155/cn14516155.jpg|http://bananarepublic.gap.com/webcontent/0014/516/150/cn14516150.jpg,Embroidered Supima® Cotton Top,44.5,179913,http://bananarepublic.gap.com/browse/product.do?pid=179913&cid=48422,Navy|White
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:01.250Z,"Embroidered Supima® Cotton Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/309/163/cn14309163.jpg|http://bananarepublic.gap.com/webcontent/0014/516/155/cn14516155.jpg|http://bananarepublic.gap.com/webcontent/0014/516/150/cn14516150.jpg|http://bananarepublic.gap.com/webcontent/0014/309/133/cn14309133.jpg|http://bananarepublic.gap.com/webcontent/0014/516/155/cn14516155.jpg|http://bananarepublic.gap.com/webcontent/0014/516/150/cn14516150.jpg,Embroidered Supima® Cotton Top,44.5,179913,http://bananarepublic.gap.com/browse/product.do?pid=179913&cid=48422,Navy|White
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:02.054Z,"Dillon-Fit Pearl Stripe Shirt, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/515/728/cn14515728.jpg|http://bananarepublic.gap.com/webcontent/0014/516/240/cn14516240.jpg|http://bananarepublic.gap.com/webcontent/0014/516/235/cn14516235.jpg,Dillon-Fit Pearl Stripe Shirt,68,888161,http://bananarepublic.gap.com/browse/product.do?pid=888161&cid=48422,Gray Stripe
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:03.054Z,"Velvet Elbow-Sleeve Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/308/889/cn14308889.jpg|http://bananarepublic.gap.com/webcontent/0014/526/773/cn14526773.jpg|http://bananarepublic.gap.com/webcontent/0014/526/767/cn14526767.jpg,Velvet Elbow-Sleeve Top,88,886638,http://bananarepublic.gap.com/browse/product.do?pid=886638&cid=48422,Navy
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:03.816Z,"Micro-Pleat Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/317/933/cn14317933.jpg|http://bananarepublic.gap.com/webcontent/0014/556/248/cn14556248.jpg|http://bananarepublic.gap.com/webcontent/0014/562/698/cn14562698.jpg|http://bananarepublic.gap.com/webcontent/0014/556/216/cn14556216.jpg|http://bananarepublic.gap.com/webcontent/0014/556/248/cn14556248.jpg|http://bananarepublic.gap.com/webcontent/0014/562/698/cn14562698.jpg,Micro-Pleat Top,54,176510,http://bananarepublic.gap.com/browse/product.do?pid=176510&cid=48422,Pink Dogwood|Black
banana-republic,Women|what's new|new arrivals|Pearl Print Bell-Sleeve Top,USD,2017-12-06T20:25:04.075Z,"Micro-Pleat Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/317/933/cn14317933.jpg|http://bananarepublic.gap.com/webcontent/0014/556/248/cn14556248.jpg|http://bananarepublic.gap.com/webcontent/0014/562/698/cn14562698.jpg|http://bananarepublic.gap.com/webcontent/0014/556/216/cn14556216.jpg|http://bananarepublic.gap.com/webcontent/0014/556/248/cn14556248.jpg|http://bananarepublic.gap.com/webcontent/0014/562/698/cn14562698.jpg,Micro-Pleat Top,54,176510,http://bananarepublic.gap.com/browse/product.do?pid=176510&cid=48422,Pink Dogwood|Black
banana-republic,Women|what's new|new arrivals|Feather Touch One-Shoulder Top,USD,2017-12-06T20:25:04.891Z,"Feather Touch One-Shoulder Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/369/631/cn14369631.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg|http://bananarepublic.gap.com/webcontent/0014/369/656/cn14369656.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg|http://bananarepublic.gap.com/webcontent/0014/393/502/cn14393502.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg,Feather Touch One-Shoulder Top,88,152577,http://bananarepublic.gap.com/browse/product.do?pid=152577&cid=48422,Purple Flower|Navy|Heather Light Gray
banana-republic,Women|what's new|new arrivals|Feather Touch One-Shoulder Top,USD,2017-12-06T20:25:05.176Z,"Feather Touch One-Shoulder Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/369/631/cn14369631.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg|http://bananarepublic.gap.com/webcontent/0014/369/656/cn14369656.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg|http://bananarepublic.gap.com/webcontent/0014/393/502/cn14393502.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg,Feather Touch One-Shoulder Top,88,152577,http://bananarepublic.gap.com/browse/product.do?pid=152577&cid=48422,Purple Flower|Navy|Heather Light Gray
banana-republic,Women|what's new|new arrivals|Feather Touch One-Shoulder Top,USD,2017-12-06T20:25:05.504Z,"Feather Touch One-Shoulder Top, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/369/631/cn14369631.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg|http://bananarepublic.gap.com/webcontent/0014/369/656/cn14369656.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg|http://bananarepublic.gap.com/webcontent/0014/393/502/cn14393502.jpg|http://bananarepublic.gap.com/webcontent/0014/435/351/cn14435351.jpg|http://bananarepublic.gap.com/webcontent/0014/435/444/cn14435444.jpg|http://bananarepublic.gap.com/webcontent/0014/435/476/cn14435476.jpg,Feather Touch One-Shoulder Top,88,152577,http://bananarepublic.gap.com/browse/product.do?pid=152577&cid=48422,Purple Flower|Navy|Heather Light Gray
banana-republic,Women|what's new|new arrivals|Feather Touch One-Shoulder Top,USD,2017-12-06T20:25:06.346Z,"Italian Superloft Bell-Sleeve Boat-Neck, Women's Apparel, Women's Apparel new arrivals, Banana Republic",http://bananarepublic.gap.com/webcontent/0014/538/259/cn14538259.jpg|http://bananarepublic.gap.com/webcontent/0013/851/426/cn13851426.jpg|http://bananarepublic.gap.com/webcontent/0013/851/388/cn13851388.jpg|http://bananarepublic.gap.com/webcontent/0014/006/592/cn14006592.jpg|http://bananarepublic.gap.com/webcontent/0013/851/426/cn13851426.jpg|http://bananarepublic.gap.com/webcontent/0013/851/388/cn13851388.jpg|http://bananarepublic.gap.com/webcontent/0014/006/098/cn14006098.jpg|http://bananarepublic.gap.com/webcontent/0013/851/426/cn13851426.jpg|http://bananarepublic.gap.com/webcontent/0013/851/388/cn13851388.jpg,Italian Superloft Bell-Sleeve Boat-Neck,88,873921,http://bananarepublic.gap.com/browse/product.do?pid=873921&cid=48422,Black|Navy|Heather Light Gray
